Feature ID	Taxon	Consensus
ESV_19425.1480	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhizobiales;  f__Rhizobiaceae;  g__Ca_Hodgkinia; s__	1.0
ESV_19429.1496	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Micrococcales;  f__Beutenbergiaceae	0.9
ESV_19432.1377	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Oscillospirales;  f__Ruminococcaceae;  g__Ruminococcus; s__	1.0
ESV_19433.1393	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Lachnospira; s__	1.0
ESV_19439.1350	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Propionibacteriales;  f__Nocardioidaceae;  g__Nocardioides; s__	0.9
ESV_19443.1475	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Hungateiclostridiaceae;  f__Ruminiclostridium; g__; s__	0.7
ESV_19455.1484	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidetes_VC2.1_Bac22; f__; g__; s__	1.0
ESV_19482.1422	k__Bacteria;  p__Cyanobacteria;  c__Vampirivibrionia;  o__Gastranaerophilales; f__; g__; s__	1.0
ESV_19503.1343	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Cytophagales;  f__Hymenobacteraceae;  g__Hymenobacter; s__	1.0
ESV_19504.1518	k__Bacteria;  p__NB1-j; c__; o__; f__; g__; s__	1.0
ESV_19519.1468	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhodobacterales;  f__Rhodobacteraceae; g__; s__	0.7
ESV_19528.1399	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pseudomonadales;  f__Pseudomonadaceae;  g__Pseudomonas; s__	1.0
ESV_19529.1368	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Lactobacillales;  f__Aerococcaceae;  g__Ignavigranum; s__	0.7
ESV_19557.1405	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Micavibrionales; f__; g__; s__	0.9
ESV_19575.1411	k__Bacteria;  p__Verrucomicrobiota;  c__Verrucomicrobiae;  o__S-BQ2-57_soil_group; f__; g__; s__	1.0
ESV_19576.1461	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pseudomonadales;  f__Moraxellaceae;  g__Acinetobacter	1.0
ESV_19599.1521	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__UBA10353_marine_group; f__; g__; s__	0.9
ESV_19612.1342	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Corynebacteriales;  f__Corynebacteriaceae;  g__Corynebacterium; s__	1.0
ESV_19631.1489	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae; g__; s__	1.0
ESV_19652.1503	k__Bacteria;  p__Planctomycetota;  c__Planctomycetes;  o__Planctomycetales;  f__Schlesneriaceae;  g__Schlesneria; s__	0.9
ESV_19664.1565	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Lactobacillales;  f__Enterococcaceae;  g__Enterococcus; s__	1.0
ESV_19674.1440	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Oscillospirales;  f__UCG-010; g__; s__	1.0
ESV_19711.1387	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Rikenellaceae;  g__Rikenellaceae_RC9_gut_group; s__	1.0
ESV_19726.1411	k__Bacteria;  p__Verrucomicrobiota;  c__Kiritimatiellae;  o__WCHB1-41; f__; g__; s__	1.0
ESV_19734.1474	k__Bacteria;  p__Desulfobacterota;  c__Desulfobacteria;  o__Desulfobacterales;  f__Desulfococcaceae;  g__Desulfonema; s__	1.0
ESV_19748.1453	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae	1.0
ESV_19753.1483	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Acetobacterales;  f__Acetobacteraceae;  g__Asaia; s__	1.0
ESV_19771.1387	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Flavobacteriales;  f__Flavobacteriaceae;  g__NS5_marine_group; s__	1.0
ESV_19773.1419	k__Bacteria;  p__Desulfobacterota;  c__Desulfobacteria;  o__Desulfobacterales;  f__Desulfosarcinaceae;  g__Sva0081_sediment_group; s__	1.0
ESV_19778.1353	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Propionibacteriales;  f__Nocardioidaceae;  g__Nocardioides; s__	0.9
ESV_19780.1388	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Chitinophagales; f__; g__; s__	1.0
ESV_19787.1524	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Alteromonadales;  f__Pseudoalteromonadaceae;  g__Pseudoalteromonas; s__	1.0
ESV_19790.1342	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Cytophagales;  f__Hymenobacteraceae;  g__Hymenobacter; s__	1.0
ESV_19796.1502	k__Bacteria;  p__Coprothermobacterota;  c__Coprothermobacteria;  o__Coprothermobacterales;  f__Coprothermobacteraceae;  g__Coprothermobacter; s__	0.7
ESV_19819.1377	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Blautia;  s__Blautia_wexlerae	0.6
ESV_19826.1366	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Oscillospirales;  f__Ruminococcaceae;  g__Subdoligranulum; s__	0.8
ESV_19830.1433	k__Bacteria;  p__Chloroflexi;  c__Anaerolineae;  o__SBR1031;  f__A4b; g__; s__	1.0
ESV_19832.1435	k__Bacteria;  p__Cyanobacteria;  c__Cyanobacteriia;  o__Chloroplast; f__; g__; s__	1.0
ESV_19855.1555	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus; s__	1.0
ESV_19856.1493	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Comamonadaceae; g__; s__	0.7
ESV_19872.1556	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus; s__	1.0
ESV_19879.1388	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhodobacterales;  f__Rhodobacteraceae;  g__Rhodobacter; s__	0.6
ESV_19880.1437	k__Bacteria;  p__NB1-j; c__; o__; f__; g__; s__	1.0
ESV_19902.1512	k__Bacteria;  p__Gemmatimonadota;  c__AKAU4049; o__; f__; g__; s__	1.0
ESV_19907.1390	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae	1.0
ESV_19978.1500	k__Bacteria;  p__Acidobacteriota;  c__Aminicenantia;  o__Aminicenantales; f__; g__; s__	1.0
ESV_20003.1518	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Rhodocyclaceae;  g__Sulfuritalea; s__	0.9
ESV_20005.1423	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Bacteroidaceae;  g__Bacteroides;  s__Bacteroides_ovatus	0.8
ESV_20039.1393	k__Bacteria;  p__Verrucomicrobiota;  c__Verrucomicrobiae;  o__Pedosphaerales;  f__Pedosphaeraceae; g__; s__	0.8
ESV_20063.1542	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus;  s__Bacillus_coagulans	1.0
ESV_20081.1482	k__Bacteria;  p__NB1-j; c__; o__; f__; g__; s__	1.0
ESV_20082.1423	k__Bacteria;  p__Planctomycetota;  c__Phycisphaerae;  o__Tepidisphaerales;  f__WD2101_soil_group; g__; s__	1.0
ESV_20123.1520	k__Bacteria;  p__Firmicutes;  c__Negativicutes;  o__Veillonellales-Selenomonadales	1.0
ESV_20124.1460	k__Bacteria;  p__Cyanobacteria;  c__Cyanobacteriia;  o__Cyanobacteriales;  f__Chroococcidiopsaceae; g__; s__	1.0
ESV_20131.1493	k__Bacteria;  p__Firmicutes;  c__Dethiobacteria;  o__Dethiobacterales;  f__Dethiobacteraceae;  g__Dethiobacter; s__	0.8
ESV_20177.1372	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Staphylococcales;  f__Staphylococcaceae;  g__Staphylococcus; s__	1.0
ESV_20178.1339	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Streptosporangiales;  f__Streptosporangiaceae;  g__Sphaerisporangium	1.0
ESV_20196.1465	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Oceanospirillales;  f__Endozoicomonadaceae;  g__Endozoicomonas; s__	1.0
ESV_20205.1489	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Comamonadaceae;  g__RS62_marine_group; s__	1.0
ESV_20224.1461	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Enterobacteriaceae;  g__Enterobacter; s__	0.8
ESV_20270.1348	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Peptostreptococcales-Tissierellales;  f__Anaerococcus; g__; s__	1.0
ESV_20280.1458	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Clostridiales;  f__Clostridiaceae;  g__Clostridium_sensu_stricto_1;  s__Clostridium_sartagoforme	0.7
ESV_20294.1390	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhodobacterales;  f__Rhodobacteraceae;  g__Thalassobius	0.6
ESV_20300.1404	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__F082; g__; s__	1.0
ESV_20361.1349	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Propionibacteriales;  f__Propionibacteriaceae;  g__Cutibacterium; s__	1.0
ESV_20392.1383	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Frisingicoccus; s__	0.8
ESV_20406.1501	k__Bacteria;  p__Firmicutes;  c__Negativicutes;  o__Veillonellales-Selenomonadales;  f__Veillonellaceae;  g__Megasphaera;  s__Megasphaera_elsdenii	0.8
ESV_20433.1500	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Oceanospirillales;  f__Pseudohongiellaceae;  g__Pseudohongiella; s__	1.0
ESV_20449.1451	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Bacteroidaceae;  g__Bacteroides; s__	0.9
ESV_20481.1473	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Alicyclobacillales;  f__Alicyclobacillaceae;  g__Alicyclobacillus	1.0
ESV_20497.1470	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Legionellales;  f__Legionellaceae;  g__Legionella	1.0
ESV_20505.1488	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Aeromonadales;  f__Aeromonadaceae;  g__Aeromonas; s__	1.0
ESV_20531.1371	k__Bacteria;  p__Verrucomicrobiota;  c__Verrucomicrobiae;  o__Verrucomicrobiales;  f__Akkermansiaceae;  g__Akkermansia;  s__Akkermansia_muciniphila	0.9
ESV_20535.1485	k__Bacteria;  p__Verrucomicrobiota;  c__Verrucomicrobiae;  o__Opitutales;  f__Puniceicoccaceae;  g__Coraliomargarita; s__	0.7
ESV_20582.1454	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Sphingomonadales;  f__Sphingomonadaceae;  g__Altererythrobacter; s__	0.6
ESV_20583.1458	k__Bacteria;  p__Cyanobacteria;  c__Cyanobacteriia;  o__Cyanobacteriales;  f__Nostocaceae;  g__Nostoc_PCC-73102; s__	1.0
ESV_20593.1497	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Comamonadaceae;  g__Ramlibacter; s__	0.9
ESV_20612.1370	k__Bacteria;  p__Verrucomicrobiota;  c__Verrucomicrobiae;  o__Verrucomicrobiales;  f__Akkermansiaceae;  g__Akkermansia;  s__Akkermansia_muciniphila	0.6
ESV_20639.1396	k__Bacteria;  p__Firmicutes;  c__Negativicutes;  o__Veillonellales-Selenomonadales;  f__Veillonellaceae;  g__Dialister;  s__Dialister_invisus	0.8
ESV_20663.1509	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Paenibacillales;  f__Paenibacillaceae;  g__Paenibacillus	1.0
ESV_20684.1459	k__Bacteria;  p__Gemmatimonadota;  c__Gemmatimonadetes;  o__Gemmatimonadales;  f__Gemmatimonadaceae;  g__Gemmatimonas; s__	1.0
ESV_20695.1503	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Nitrosococcales;  f__Nitrosococcaceae;  g__AqS1; s__	1.0
ESV_20714.1541	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Corynebacteriales;  f__Corynebacteriaceae;  g__Corynebacterium	0.9
ESV_20726.1469	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Thiotrichales;  f__Thiotrichaceae;  g__Thiothrix; s__	0.7
ESV_20762.1484	k__Bacteria;  p__Spirochaetota;  c__MVP-15; o__; f__; g__; s__	1.0
ESV_20767.1402	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Muribaculaceae; g__; s__	1.0
ESV_20772.1512	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus; s__	0.7
ESV_20790.1491	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Lactobacillales;  f__Lactobacillaceae;  g__Lactobacillus	1.0
ESV_20793.1448	k__Bacteria;  p__Cyanobacteria;  c__Cyanobacteriia;  o__Cyanobacteriales;  f__Oscillatoriaceae;  g__Oscillatoria_PCC-10802; s__	1.0
ESV_20806.1458	k__Bacteria;  p__Acidobacteriota;  c__Acidobacteriae;  o__Bryobacterales;  f__Bryobacteraceae;  g__Bryobacter; s__	1.0
ESV_20841.1537	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Xanthomonadales;  f__Xanthomonadaceae;  g__Arenimonas; s__	0.7
ESV_20843.1546	k__Bacteria;  p__Acidobacteriota;  c__Vicinamibacteria;  o__Vicinamibacterales;  f__Vicinamibacteraceae; g__; s__	1.0
ESV_20852.1463	k__Bacteria;  p__Bacteroidota;  c__Kapabacteria;  o__Kapabacteriales; f__; g__; s__	1.0
ESV_20857.1474	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Caulobacterales;  f__Caulobacteraceae;  g__Phenylobacterium; s__	0.8
ESV_20866.1459	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Lactobacillales;  f__Streptococcaceae;  g__Streptococcus	1.0
ESV_20882.1366	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Xanthomonadales;  f__Xanthomonadaceae;  g__Thermomonas; s__	0.8
ESV_20891.1455	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Chitinophagales;  f__Saprospiraceae; g__; s__	1.0
ESV_20896.1506	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Xanthomonadales;  f__Xanthomonadaceae;  g__Arenimonas; s__	1.0
ESV_20901.1496	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Muribaculaceae; g__; s__	1.0
ESV_20905.1487	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Oscillospirales;  f__Ruminococcaceae; g__; s__	1.0
ESV_20917.1500	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Muribaculaceae; g__; s__	1.0
ESV_20925.1532	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Yersiniaceae;  g__Yersinia; s__	1.0
ESV_20930.1440	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Marinifilaceae;  g__Odoribacter	1.0
ESV_20954.1376	k__Bacteria;  p__Synergistota;  c__Synergistia;  o__Synergistales;  f__Synergistaceae; g__; s__	0.6
ESV_20971.1529	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Prevotellaceae;  g__Prevotella; s__	0.6
ESV_20979.1396	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Marinilabiliaceae; g__; s__	1.0
ESV_20987.1407	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Muribaculaceae; g__; s__	1.0
ESV_21016.1469	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Anoxybacillus; s__	1.0
ESV_21101.1507	k__Bacteria;  p__Acidobacteriota;  c__Vicinamibacteria;  o__Vicinamibacterales; f__; g__; s__	1.0
ESV_21116.1329	k__Bacteria;  p__Fusobacteriota;  c__Fusobacteriia;  o__Fusobacteriales;  f__Fusobacteriaceae;  g__Fusobacterium; s__	0.9
ESV_21119.1484	k__Bacteria;  p__Acidobacteriota;  c__Subgroup_21; o__; f__; g__; s__	1.0
ESV_21132.1464	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Anoxybacillus; s__	0.8
ESV_21143.1373	k__Bacteria;  p__Actinobacteriota;  c__Coriobacteriia;  o__Coriobacteriales;  f__Coriobacteriaceae;  g__Collinsella;  s__Collinsella_aerofaciens	0.8
ESV_21144.1394	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Sutterellaceae;  g__Parasutterella	1.0
ESV_21155.1436	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Bacteroidaceae;  g__Bacteroides;  s__Bacteroides_vulgatus	0.9
ESV_21160.1521	k__Bacteria;  p__Desulfobacterota;  c__Desulfobulbia;  o__Desulfobulbales;  f__Desulfobulbaceae; g__; s__	1.0
ESV_21180.1482	k__Bacteria;  p__Myxococcota;  c__Myxococcia;  o__Myxococcales;  f__Anaeromyxobacteraceae;  g__Anaeromyxobacter; s__	0.9
ESV_21184.1358	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Actinomycetales;  f__Actinomycetaceae;  g__Actinomyces; s__	0.6
ESV_21190.1377	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Clostridiales;  f__Clostridiaceae;  g__Clostridium_sensu_stricto_1; s__	1.0
ESV_21195.1429	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhodospirillales	1.0
ESV_21202.1514	k__Bacteria;  p__Campilobacterota;  c__Campylobacteria;  o__Campylobacterales;  f__Sulfurovaceae;  g__Sulfurovum; s__	0.6
ESV_21205.1365	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Corynebacteriales;  f__Corynebacteriaceae;  g__Corynebacterium;  s__Corynebacterium_matruchotii	0.9
ESV_21216.1343	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Clostridia_UCG-014; f__; g__; s__	1.0
ESV_21219.1391	k__Bacteria;  p__Planctomycetota;  c__Planctomycetes;  o__Pirellulales;  f__Pirellulaceae;  g__p-1088-a5_gut_group; s__	1.0
ESV_21238.1453	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Sutterellaceae;  g__Sutterella; s__	0.9
ESV_21251.1489	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Bacteroidetes_vadinHA17; g__; s__	1.0
ESV_21257.1455	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhodobacterales;  f__Rhodobacteraceae;  g__Rubellimicrobium	0.6
ESV_21300.1381	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__p-251-o5; g__; s__	1.0
ESV_21305.1482	k__Bacteria;  p__Campilobacterota;  c__Campylobacteria;  o__Campylobacterales;  f__Sulfurimonadaceae;  g__Sulfurimonas; s__	0.6
ESV_21327.1481	k__Bacteria;  p__Acidobacteriota;  c__Thermoanaerobaculia;  o__Thermoanaerobaculales;  f__Thermoanaerobaculaceae;  g__Subgroup_10; s__	1.0
ESV_21402.1336	k__Bacteria;  p__Planctomycetota;  c__Planctomycetes;  o__Isosphaerales;  f__Isosphaeraceae;  g__Tundrisphaera; s__	1.0
ESV_21412.1547	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pseudomonadales;  f__Pseudomonadaceae;  g__Pseudomonas; s__	1.0
ESV_21418.1503	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Steroidobacterales;  f__Steroidobacteraceae;  g__Steroidobacter; s__	0.9
ESV_21446.1556	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus; s__	1.0
ESV_21469.1489	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Eubacteriales;  f__Anaerofustaceae;  g__Anaerofustis; s__	1.0
ESV_21517.1407	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Muribaculaceae; g__; s__	1.0
ESV_21524.1443	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Enterobacteriaceae;  g__Escherichia-Shigella; s__	1.0
ESV_21525.1373	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Clostridia_vadinBB60_group; f__; g__; s__	0.7
ESV_21598.1370	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Staphylococcales;  f__Staphylococcaceae;  g__Staphylococcus; s__	1.0
ESV_21617.1482	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Bacteroidetes_BD2-2; g__; s__	0.8
ESV_21621.1451	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Salinivirgaceae; g__; s__	0.6
ESV_21650.1428	k__Bacteria;  p__Firmicutes;  c__Negativicutes;  o__Veillonellales-Selenomonadales;  f__Veillonellaceae;  g__Veillonella; s__	0.6
ESV_21669.1464	k__Bacteria;  p__Acidobacteriota;  c__Acidobacteriae;  o__Acidobacteriales;  f__Acidobacteriaceae_Subgroup_1;  g__Occallatibacter; s__	0.6
ESV_21676.1499	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Comamonadaceae;  g__Limnohabitans; s__	0.9
ESV_21690.1440	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Bacteroidaceae;  g__Bacteroides;  s__Bacteroides_vulgatus	0.8
ESV_21704.1461	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria; o__; f__; g__; s__	1.0
ESV_21707.1346	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Propionibacteriales;  f__Propionibacteriaceae;  g__Cutibacterium; s__	0.8
ESV_21713.1495	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Hydrogenophilaceae; g__; s__	1.0
ESV_21723.1485	k__Bacteria;  p__Acidobacteriota;  c__Thermoanaerobaculia;  o__Thermoanaerobaculales;  f__Thermoanaerobaculaceae;  g__Subgroup_10; s__	1.0
ESV_21737.1489	k__Bacteria;  p__NB1-j; c__; o__; f__; g__; s__	1.0
ESV_21742.1538	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pseudomonadales;  f__Pseudomonadaceae;  g__Pseudomonas; s__	1.0
ESV_21753.1504	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Comamonadaceae;  g__Pelomonas; s__	1.0
ESV_21781.1495	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Rikenellaceae;  g__Rikenellaceae_RC9_gut_group; s__	1.0
ESV_21782.1525	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Lachnospiraceae_XPB1014_group; s__	1.0
ESV_21853.1495	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Oceanospirillales;  f__Pseudohongiellaceae;  g__Pseudohongiella; s__	0.8
ESV_21858.1523	k__Bacteria;  p__Desulfobacterota;  c__Desulfobacteria;  o__Desulfobacterales;  f__Desulfosarcinaceae;  g__Sva0081_sediment_group; s__	1.0
ESV_21864.1484	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__PeM15; f__; g__; s__	0.7
ESV_21939.1470	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Staphylococcales;  f__Staphylococcaceae;  g__Staphylococcus; s__	0.7
ESV_21942.1375	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Oscillospirales;  f__UCG-010; g__; s__	1.0
ESV_21973.1532	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Hungateiclostridiaceae;  f__Saccharofermentans; g__; s__	1.0
ESV_21978.1359	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhodospirillales;  f__Magnetospiraceae; g__; s__	1.0
ESV_21987.1405	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Muribaculaceae; g__; s__	1.0
ESV_22018.1554	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus; s__	1.0
ESV_22028.1521	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__TRA3-20; g__; s__	1.0
ESV_22032.1310	k__Bacteria;  p__Cyanobacteria;  c__Cyanobacteriia;  o__Cyanobacteriales;  f__Chroococcidiopsaceae;  g__Chroococcidiopsis_SAG_2023; s__	1.0
ESV_22084.1375	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Staphylococcales;  f__Staphylococcaceae;  g__Staphylococcus; s__	1.0
ESV_22106.1439	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Micromonosporales;  f__Micromonosporaceae;  g__Micromonospora; s__	0.9
ESV_22112.1481	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Flavobacteriales;  f__Flavobacteriaceae;  g__Lutibacter; s__	0.9
ESV_22127.1515	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Xanthomonadales;  f__Xanthomonadaceae;  g__Arenimonas	1.0
ESV_22199.1307	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhizobiales;  f__Rhizobiaceae;  g__Ochrobactrum	0.7
ESV_22245.1400	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Oscillospirales;  f__Ruminococcaceae;  g__Ruminococcus; s__	1.0
ESV_22253.1345	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Cytophagales;  f__Spirosomaceae	1.0
ESV_22267.1394	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Acholeplasmatales;  f__Acholeplasmataceae;  g__Acholeplasma; s__	0.7
ESV_22327.1409	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Muribaculaceae; g__; s__	1.0
