#OTU ID	16SAMP-2340	16SAMP-2589	16SAMP-2643	16SAMP-3459	16SAMP-3460	16SAMP-3463	16SAMP-4077	16SAMP-4081	16SAMP-4598	16SAMP-4601	MQ180605-111	MQ180605-112	MQ180605-113	MQ180605-114	MQ180605-115	MQ180605-116	MQ180605-117	MQ180605-118	MQ180605-119	MQ180605-120	MQ180605-121	MQ180605-122	MQ180605-123	MQ180605-124	MQ180605-125	MQ180605-126	MQ180605-127	MQ180605-128	MQ180605-129	MQ180605-130	MQ180605-131	MQ180605-132	MQ180605-133	MQ180605-134	MQ180605-135	MQ180605-136	MQ180605-137	MQ180605-138	MQ180605-139	MQ180605-140	MQ180605-141	MQ180605-142	MQ180605-143	MQ180605-144	MQ180605-145	MQ180605-146	MQ180605-147	MQ180605-148
ASV7442	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	50	19
ASV6464	0	0	0	6	2	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8	0	0	0	0	0	9	2	4	0	3	0	1	22	2	0	2	1	1	0	2
ASV16238	0	0	0	18	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
ASV16047	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	5	3	1
ASV15488	0	0	0	4	0	0	6	0	0	7	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ASV2143	0	0	0	2	5	31	29	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	2	159	0	4	25	8	0	0	1	58	25	100	15	0	0	1
ASV3072	0	0	0	11	32	28	4	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	2	1	0	0	0	1	12	0	75	20	4	0	0	19	23	2	7	18	1	0	0
ASV9840	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	24	11	0	0	0	0	0	0	0	0
ASV6913	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	40	17
ASV8519	0	0	0	4	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	6	4	4	7	8	0	0	5	6	11	4	0	8	3	1
ASV7723	0	0	0	4	0	0	1	0	5	18	0	0	0	0	20	0	0	0	7	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
ASV12558	0	0	0	3	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	11	0	0	0	4	2	0	0	0
ASV14485	0	0	0	13	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1488	0	0	0	13	11	48	122	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	2	168	0	0	0	0	2	140	0	6	12	2	0	1	68	33	6	8	31	34	0	0
ASV13034	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	2	0	0	1	1	2	1	2	0	0	0	1	0	0	1
ASV14563	0	0	0	17	0	0	2	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	1
ASV14959	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	2	3	0	2	1	0	0	0	0
ASV3058	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	5	2	0	0	179	0	0	0	0	0	25	36	1	0	0	0	0	0	0	9
ASV7550	0	0	0	3	0	0	0	0	0	0	0	6	0	1	0	0	8	6	0	0	2	24	0	0	0	2	0	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	5	0	0
ASV8837	0	0	0	1	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ASV13466	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	6	11	0	0	0	0	0	0	0	0
ASV5422	0	0	0	2	0	10	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	4	28	5	0	0	43	1	0	0	0	0	0	0
ASV3928	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	21	0	0	0	0	1	10	126	1	0	0	0	0	0	0	0
ASV4740	0	0	0	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	64	6	0	1	1	1	0	0	0	0	0	11	9	14
ASV15690	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	2	3
ASV11421	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	18	0	7	0	0	0	0	0	0	0	0	0	0	0	2	0
ASV9652	0	0	0	2	0	0	0	0	1	0	0	0	0	0	33	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
ASV7889	0	0	0	6	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	12	5	0	1	0	2	1	0	0	1	7	17	2
ASV8703	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	2	0	2	0	0	0	0	0	0	0	18	4	2
ASV14778	0	0	0	3	0	0	4	0	0	1	1	0	0	0	1	18	0	1	0	0	5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
ASV11428	0	0	0	1	0	0	1	0	0	10	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ASV2077	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	5	170	0	58	0	0	0	76	80	0	0	0	0	0	1	80	0
ASV11418	0	0	0	4	1	0	4	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	4	0	1	0	1	0	0	2	0	2	0	1	0	0	0	0	0	1	3	1	0	0
ASV11484	0	0	0	4	0	0	1	0	0	2	0	8	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
ASV6015	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	31	0	46	0	0	0	14	26	0	0	0	0	0	1	7	0
ASV8293	0	0	0	4	0	0	5	0	0	1	0	0	0	0	2	5	1	0	0	0	4	0	0	0	0	0	0	2	0	4	4	10	0	0	0	0	0	1	0	0	0	0	2	2	0	0	0	1
ASV4802	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	28	0	0	0	0	1	40	36	0	0	0	0	0	0	0	0
ASV14983	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5
ASV11824	0	0	0	2	0	2	1	0	0	1	1	0	0	1	0	0	1	1	0	2	1	1	0	0	0	0	0	0	2	0	0	0	1	4	0	3	0	2	2	2	0	3	0	2	0	1	0	1
ASV2071	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	2	0	0	0	2	0	3	1	99	0	50	0	0	0	188	84	0	0	0	0	0	0	6	1
ASV1735	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	4	21	0	1	1	0	0	91	438	0	0	0	0	0	0	0	0
ASV9549	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	1	20
ASV4207	0	0	0	5	0	0	6	0	0	43	0	0	0	0	23	76	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	1	0	0	0	0	1
ASV5341	0	0	0	3	0	0	0	0	1	1	0	28	3	0	2	0	0	0	0	1	0	0	0	0	2	0	0	0	9	0	13	0	7	0	0	27	1	2	0	9	0	0	0	0	2	4	0	3
ASV1363	0	0	0	3	0	15	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	132	0	2	6	0	0	0	0	392	0	164	199	0	0	0
ASV13159	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	0	2	5	0	0	0	0	0	2
ASV5403	0	0	0	2	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	61	2	0	0	0	4	0	2	1	1	19	4	7
ASV8773	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	2	10	0	0	0	8	12	3	0	0	0	0	3	1	0
ASV10271	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	14	0	6	0	0	0	9	5	0	0	0	0	0	0	0	0
ASV11821	0	0	0	2	0	0	3	0	1	7	0	0	0	0	0	20	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV4944	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	54	0	1	0	0	0	55	25	0	0	0	0	0	0	0	0
ASV1095	0	0	0	24	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	4	0	0	0	0	3	54	0	430	0	0	1	97	224	77	0	8	0	1	36	43	70
ASV10248	0	0	0	1	0	0	0	0	0	0	0	0	0	0	18	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	1	0	0	0	1	0	2	0	3
ASV5865	0	0	0	2	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	20	0	10	10	17	0	0	8	1	8	0	9	0	0	0
ASV3328	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	15	5	1	1	3	0	8	0	0	0	0	39	91	49
ASV6293	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	31	0	0	0	2	0	1	0	0	0	0	9	32	6
ASV8102	0	0	0	11	0	0	4	0	0	44	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ASV15003	0	0	0	4	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	1	0	0	1
ASV10463	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	29	6	0	0	0	0	5	1
ASV7911	0	0	0	2	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	27	1	0	0	0	0	3	2	0	0	0	0	0	1	0	1	0	0	1	0	4	2	2	1	0	0	0	0
ASV1986	0	0	0	13	0	0	45	0	1	155	0	0	0	1	16	54	67	2	10	1	7	1	0	2	0	32	1	16	0	22	13	0	0	0	0	1	0	9	0	1	10	0	0	8	0	8	1	37
ASV8210	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	2	0	0	21	7	2
ASV7925	0	0	0	2	0	0	1	0	0	57	0	4	2	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	11	3	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV5555	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	92	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
ASV5702	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	43	0	9	0	0	0	4	6	0	0	0	0	0	0	28	0
ASV15777	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	2	1	2	0	0	1	0	0
ASV2899	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	16	1	105	2	0	0	0	0	8	44	8	1	7	1	33
ASV10331	0	0	0	1	0	0	0	0	6	2	0	3	2	13	2	0	0	1	0	0	0	1	0	0	1	0	0	1	2	25	0	3	6	0	0	1	1	0	1	3	0	2	0	0	0	0	0	3
ASV563	0	0	0	3	8	121	60	0	1	0	0	0	8	0	1	1	0	2	0	0	1	0	0	160	2	1	0	13	0	1	0	0	9	103	0	173	90	89	6	5	366	74	1	128	603	0	0	0
ASV14524	0	0	0	12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV7870	0	0	0	1	0	0	0	1	0	0	33	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	13	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV12779	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	24	2	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV9736	0	0	0	1	0	3	0	0	19	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ASV8918	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	1	0	0	15	10	0	0	0	0	0	0	0	0
ASV11086	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	3	0	0	0	0	3	1	6
ASV5528	0	0	0	6	25	15	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	1	11	4	11	0	0	0	10	34	57	4	14	1	7
ASV4226	0	0	0	6	0	0	1	0	0	28	0	0	0	0	11	2	35	2	1	1	0	0	0	0	0	2	0	52	0	1	0	0	0	0	0	2	0	0	0	0	0	0	9	0	0	0	0	0
ASV9347	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	22	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0
ASV12148	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	9	0	1	0	14	1	5	0	0	0	0	1	0	2
ASV10101	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	22	3	0	0	0	0	0	0	0	0
ASV3674	0	0	0	5	0	0	4	3	2	101	1	23	0	3	26	0	0	27	0	0	0	0	0	0	4	2	5	0	2	4	0	0	1	0	0	3	0	0	24	1	0	0	0	0	0	0	0	0
ASV10178	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
ASV3517	0	0	0	25	10	21	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	17	1	42	19	3	0	0	36	3	4	8	1	11	0	22
ASV12079	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	3	1	0	0	0	0	0	0	0	0	8	0	1	0	1	2	3	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0
ASV1734	0	0	0	7	2	118	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	1	6	4	6	0	0	1	226	12	144	4	0	0	0
ASV3466	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	183	0	3	0	0	0	0	0
ASV16357	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ASV11869	0	0	0	3	3	1	4	0	0	5	0	0	0	0	0	5	0	0	1	0	3	0	1	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	2	0	1	0	0	1	0	7
ASV15034	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV8656	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	32	0	0	0	0	0	6	1	1	0	0	0	0	0	0	0
ASV12430	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0
ASV4742	0	0	0	2	105	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	8	0	0	28	56	0
ASV13707	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
ASV7152	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	7	0	0	0	0	6	29	6	24	5	0	0	0
ASV2360	0	0	0	4	0	0	34	0	0	62	0	1	0	0	132	80	0	2	0	1	25	0	0	0	1	53	0	1	0	0	0	0	0	0	0	0	1	40	0	0	0	0	0	3	0	0	0	1
ASV7106	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	33	0	0	0	0	0	14	24	0	0	0	0	0	0	0	0
ASV5618	0	0	0	7	0	3	1	0	4	13	2	1	1	16	1	5	2	3	1	0	4	3	2	0	1	1	2	3	4	0	0	1	1	2	0	6	0	10	4	2	1	0	0	1	3	1	0	0
ASV2853	0	0	0	3	26	0	12	0	0	14	0	0	1	0	94	54	17	4	0	0	5	0	0	0	1	47	0	0	0	0	1	0	0	0	0	0	0	15	0	0	0	0	0	5	0	2	0	3
ASV3840	0	0	0	5	6	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	32	0	10	10	27	0	1	15	4	11	14	5	56	0	17
ASV9429	0	0	0	1	0	0	0	0	0	11	0	0	0	0	22	11	3	0	2	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ASV14030	0	0	0	2	0	2	0	0	0	1	7	0	0	1	0	0	2	0	0	1	2	1	0	0	0	0	3	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
ASV12555	0	0	0	2	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	3	0	0	0	0	1	0	1	0	0	0	1	0	1	5	0	5	0	0	3	2	1	0	0	2	0	0	1	1
ASV3903	0	0	0	1	2	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV13016	0	0	0	12	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0
ASV9934	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	10	0	0	1	13	1	5	0	0	0	0	0
ASV6043	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	2	0	1	0	0	0	13	1	0	3	27	21
ASV10193	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	37	0	3	0	0	0	0	0	0	0
ASV5879	0	0	0	5	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	20	10	17	0	0	6	2	1	1	2	0	0	4
ASV4890	0	0	0	6	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	32	0	0	2	38	0	0	37	0	2	0	0	4	3	7
ASV5686	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	1	2	94	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0
ASV4784	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	1	0	0	0	0	0	0	1	98	1
ASV7859	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	22	0	1	0	2	1	0	0	2	0	0	3	10	5
ASV2001	0	0	0	4	31	64	20	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	57	0	30	46	14	0	3	39	12	29	22	21	103	0	64
ASV4252	0	0	0	2	0	3	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	43	0	1	3	59	0	0	40	0	7	2	0	0	3	4
ASV6132	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	40	0	1	0	0	0	1	0	4	0	0	13	19	5
ASV15077	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	6
ASV10835	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	12	25	0	0	0	0	0	0	0	0
ASV9283	0	0	0	2	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	7	1	0	0	0	4	0	1	0	0	2	1	0	11	2	0	0	0	0	0	1	0	0
ASV3883	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	35	0	1	87	0	0	0	0	0	0	27	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
ASV2524	0	0	0	1	0	7	0	1	21	5	0	28	28	14	107	0	0	12	4	1	0	0	4	0	9	15	1	23	1	0	1	5	0	4	1	24	0	19	0	16	0	12	2	5	8	1	0	22
ASV999	0	0	0	13	17	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	6	0	1	3	0	2	7	46	2	1	3	11	2	280	0	1	1	1	55	527	47
ASV11568	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	9	0	0	0	0	0	2	1	0
ASV7692	0	0	0	1	0	4	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	8	0	0	28	0	0	0	0	0	0	2
ASV267	0	0	0	4	6	123	10	0	0	0	0	3	0	1	0	0	0	1	0	0	0	0	0	1	1	1	0	16	4	0	1	1	20	93	8	1764	286	4	1	12	1715	361	15	201	75	67	4	16
ASV2408	0	0	0	3	2	23	6	0	0	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	62	0	37	37	49	0	0	12	67	13	34	18	0	0	0
ASV13151	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	7	0	0	0	0	0	0	0	0
ASV10252	0	0	0	1	0	2	1	0	0	0	2	1	1	1	2	0	1	0	0	0	1	2	0	0	0	0	1	0	1	0	2	0	0	3	0	6	0	8	0	2	2	0	1	1	0	1	0	2
ASV4769	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	26	0	1	0	0	0	38	54	0	1	0	0	0	0	0	0
ASV6438	0	0	0	1	0	7	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	12	3	15	0	0	19	0	0	0	0	0	0	0
ASV14582	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	2
ASV13409	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0
ASV4553	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	0	0	0	0	0	0	1	27	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0
ASV16508	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	2	0	0	0	0
